currentTeamId,birthDate,role,wyId,shortName,currentNationalTeamId
3775,1992-08-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28314,C. H\u00e9relle,-1
1631,1992-05-09,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28117,R. Ghezzal,16009
3779,1988-02-13,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28990,D. Li\u00e9nard,-1
3779,1989-02-21,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29616,P. Martinez,-1
9630,1994-02-27,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",28055,Q. Beunardeau,-1
3785,1994-02-03,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28528,J. Ikoko,-1
3775,1994-11-04,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28230,A. Tameze,-1
700,1990-01-17,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28866,K. Azamoum,-1
11611,1993-01-17,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",76201,\u00c1. Lang,10451
3795,1992-03-25,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",29641,B. Pel\u00e9,-1
3787,1991-11-19,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",30437,F. Mollet,-1
3804,1991-09-29,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",30427,J. Mari\u00e9,-1
680,1993-04-06,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28232,I. Amadou,-1
3804,1988-11-28,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29843,A. Bouka Moutou,-1
3924,1993-03-07,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",28073,S. Ngom,-1
3787,1994-05-03,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",27955,G. Laborde,-1
3785,1992-12-17,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28948,G. Fofana,-1
4487,1994-09-08,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",28122,Y. Benzia,16009
3804,1986-10-16,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29748,F. Chafik,-1
3787,1993-04-26,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28335,R. Aguilar,-1
3799,1993-12-27,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",27959,T. Tour\u00e9,-1
3777,1994-07-08,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",28965,O. Nguette,19314
3766,1993-07-18,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28115,N. Fekir,4418
13505,1993-02-26,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",135937,Caf\u00fa,-1
3773,1990-01-24,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28364,M. Tahrat,16009
3772,1994-03-04,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",27958,T. Pellenard,-1
3795,1997-02-19,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",216614,C. Martins Pereira,14765
3977,1994-08-09,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",207061,A. Sahibeddine,-1
15412,1994-09-26,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",207002,B. Fern\u00e1ndez,-1
3924,1993-10-15,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",217867,A. Walongwa,25272
3782,1992-12-20,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",217878,L. Diony,-1
3774,1992-01-27,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",228963,H. Traor\u00e9,-1
9611,1993-01-06,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",222761,Afonso Figueiredo,-1
3799,1994-03-06,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",229198,H. Manzala,-1
3774,1994-01-14,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",228981,B. Bourigeaud,-1
3772,1995-08-08,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",229078,J. Prior,-1
3775,1995-01-28,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",228983,W. Cyprien,-1
5068,1995-11-28,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",229110,T. Didillon,-1
3766,1996-09-27,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",228946,M. Cornet,-1
3780,1995-02-09,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",229140,Y. Bodiger,34101
3924,1994-06-23,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",229119,N. Gandi,-1
3774,1994-01-19,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",229124,A. Hunou,34101
3792,1996-06-09,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",233855,S. Coulibaly,-1
3776,1997-03-23,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",257750,Thiago Maia,-1
3770,1994-12-07,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",260002,V. Rongier,-1
11630,1995-05-22,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",331918,D. Bahamboula,-1
3925,1997-06-10,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",278513,J. Tell,4426
2460,1996-03-08,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",290119,M. Niakhat\u00e9,4425
674,1996-12-19,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",292654,M. Diakhaby,-1
3777,1995-06-15,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",294697,H. Diallo,-1
4059,1996-01-01,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",331913,B. Labeau,-1
3899,1996-04-08,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",302908,A. Ribelin,-1
3774,1996-06-12,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",325781,J. Lea Siliki,-1
3775,1995-12-08,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",326946,R. Coly,19314
3777,1996-08-07,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",330395,G. Hein,-1
3817,1998-02-28,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",342088,R. Souici,-1
3768,1995-10-05,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",342194,O. Verdon,18884
3774,1997-01-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",372547,G. Nyamsi,4426
3804,1996-08-19,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",393214,V. Rosier,4425
19830,1999-03-16,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",405977,Jordi Mboula,-1
3795,1997-04-09,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",421809,V. Marcel,-1
3919,1998-05-18,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",426704,L. Fournier,-1
3776,1997-12-19,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",415917,Gabriel,-1
3933,1999-02-07,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",437057,D. Khalid,-1
3795,1999-08-02,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",454388,B. Mbeumo,-1
3928,2000-02-22,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",471774,T. Weah,8134
19831,1998-02-13,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",472126,J. Serrano,-1
3928,2000-07-29,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",472194,Y. Adli,4423
3919,1998-10-24,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",487983,D. Lempereur,-1
3775,1999-02-16,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",521939,I. Ganago,-1
