currentTeamId,birthDate,role,wyId,shortName,currentNationalTeamId
1659,1997-02-03,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",302518,L. Cook,2420
1637,1997-03-28,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",302520,J. Sims,2421
1673,1996-06-11,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",303357,P. Billing,7719
687,1996-06-22,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",339789,Mikel Merino,1604
1614,1997-10-02,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",343951,T. Abraham,2420
1627,1997-04-07,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",346071,O. Burke,8671
39822,1999-05-30,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",346158,E. Nketiah,2421
39822,1999-08-20,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",346159,J. Willock,2421
1623,1998-06-30,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",353236,T. Davies,2420
1641,1998-12-14,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",353241,L. Nmecha,2421
1623,1996-10-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",355937,M. Holgate,-1
1617,1996-04-07,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",365707,J. Cullen,8280
1609,1995-09-20,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",370224,R. Holding,-1
1633,1999-01-14,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",379209,D. Rice,8280
1616,1998-01-02,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",397168,T. Fosu-Mensah,670
1611,1996-12-08,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",397174,S. McTominay,8664
2482,1999-12-10,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",397098,R. Nelson,2420
1639,1999-10-21,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",399564,L. S\u00f8rensen,7714
1639,1999-12-28,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",399514,T. Campbell,-1
1624,1997-04-13,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",402884,K. Walker-Peters,2420
1625,1999-08-03,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",404397,Brahim Diaz,-1
1609,1997-12-11,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",413002,K. Mavropanos,12684
1659,1997-01-08,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",415747,J. Simpson,2420
1639,1999-05-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",415748,J. Tymon,-1
39801,1997-10-01,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",419784,H. Choudhury,-1
1610,2000-09-14,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",423162,E. Ampadu,10682
1627,1998-05-08,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",434159,S. Field,2421
1673,1996-11-28,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",442211,A. Sabiri,3155
1625,2000-05-28,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",447205,P. Foden,2420
1627,2000-03-08,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",447254,R. Harper,2417
1623,1998-09-09,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",447379,B. Baningime,-1
1619,2000-07-06,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",447538,M. Obafemi,8274
1639,1999-01-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",447812,T. Edwards,2421
6411,1997-11-02,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",448038,J. Ngoy,5635
1627,1997-12-09,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",448708,H. Barnes,-1
39798,2000-11-07,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",450826,C. Hudson-Odoi,2417
1628,1997-11-26,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",486252,A. Wan-Bissaka,2421
1690,1998-09-05,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",531655,L. Lumeka,-1
40023,1999-11-22,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",532949,D. McNeil,-1
